Freq [GHz],"re(St(M4_p_T1,M4_p_T1)) []","im(St(M4_p_T1,M4_p_T1)) []","re(St(M4_p_T1,M4_n_T1)) []","im(St(M4_p_T1,M4_n_T1)) []","re(St(M4_p_T1,M3_p_T1)) []","im(St(M4_p_T1,M3_p_T1)) []","re(St(M4_p_T1,M3_n_T1)) []","im(St(M4_p_T1,M3_n_T1)) []","re(St(M4_n_T1,M4_p_T1)) []","im(St(M4_n_T1,M4_p_T1)) []","re(St(M4_n_T1,M4_n_T1)) []","im(St(M4_n_T1,M4_n_T1)) []","re(St(M4_n_T1,M3_p_T1)) []","im(St(M4_n_T1,M3_p_T1)) []","re(St(M4_n_T1,M3_n_T1)) []","im(St(M4_n_T1,M3_n_T1)) []","re(St(M3_p_T1,M4_p_T1)) []","im(St(M3_p_T1,M4_p_T1)) []","re(St(M3_p_T1,M4_n_T1)) []","im(St(M3_p_T1,M4_n_T1)) []","re(St(M3_p_T1,M3_p_T1)) []","im(St(M3_p_T1,M3_p_T1)) []","re(St(M3_p_T1,M3_n_T1)) []","im(St(M3_p_T1,M3_n_T1)) []","re(St(M3_n_T1,M4_p_T1)) []","im(St(M3_n_T1,M4_p_T1)) []","re(St(M3_n_T1,M4_n_T1)) []","im(St(M3_n_T1,M4_n_T1)) []","re(St(M3_n_T1,M3_p_T1)) []","im(St(M3_n_T1,M3_p_T1)) []","re(St(M3_n_T1,M3_n_T1)) []","im(St(M3_n_T1,M3_n_T1)) []"
35,-0.020948224685345,-0.028202560287262,0.915188166916022,-0.315999538520716,0.041248354860534,0.085133434789575,0.070175789916285,0.173897916021444,0.915188166916023,-0.315999538520716,-0.021100114045906,-0.028095143380501,0.070202454336131,0.173879330129733,0.041300291370125,0.085059075394095,0.041248354860534,0.085133434789575,0.07020245433613,0.173879330129731,-0.03084619331132,-0.053507610518187,0.897677384129914,-0.352806713701205,0.070175789916284,0.173897916021444,0.041300291370125,0.085059075394095,0.897677384129911,-0.352806713701208,-0.03084550729187,-0.05347068377474
36,-0.022660685156221,-0.028838997613149,0.910599908032059,-0.324270210223859,0.043780160722247,0.08716220896474,0.074275714884025,0.178186184758935,0.91059990803206,-0.324270210223859,-0.022820737272672,-0.028724707814945,0.07430369293536,0.17816610531267,0.04383480629943,0.087083573810057,0.043780160722248,0.08716220896474,0.074303692935359,0.178166105312667,-0.033257287537044,-0.054653173550407,0.892196592599212,-0.361989039428958,0.074275714884024,0.178186184758934,0.043834806299431,0.087083573810057,0.892196592599209,-0.361989039428961,-0.033256817459625,-0.054614605610028
37,-0.024437076825603,-0.029445052963089,0.905882623108489,-0.332478156337185,0.046392970548735,0.089147416576512,0.078496450737726,0.182409821774021,0.90588262310849,-0.332478156337185,-0.02460542328691,-0.0293235360754,0.078525748555875,0.182388168800105,0.046450334119194,0.089064283075336,0.046392970548735,0.089147416576512,0.078525748555873,0.182388168800104,-0.035748577907044,-0.055752123135754,0.886559269998031,-0.371091594885928,0.078496450737725,0.182409821774021,0.046450334119194,0.089064283075336,0.886559269998029,-0.37109159488593,-0.035748311058409,-0.055711811000337
38,-0.026277803241238,-0.030018605906473,0.901036092854239,-0.340620845288449,0.049087135296095,0.091086693970031,0.082838100487624,0.186565951976517,0.901036092854239,-0.340620845288449,-0.026454562821348,-0.029889498388819,0.082868721253324,0.186542643548727,0.049147215326451,0.090998834286761,0.049087135296096,0.091086693970031,0.082868721253323,0.186542643548726,-0.038320376253977,-0.056801833020771,0.88076541703377,-0.380111049231253,0.082838100487624,0.186565951976516,0.049147215326451,0.090998834286761,0.880765417033768,-0.380111049231255,-0.038320292933674,-0.05675967048448
39,-0.028183222927923,-0.030557465223539,0.896060147509235,-0.348695655564744,0.051862956509892,0.092977590407107,0.087300710807581,0.190651616954644,0.896060147509235,-0.348695655564745,-0.028368501093426,-0.03042039457503,0.087332654604128,0.19062656925661,0.051925740751397,0.092884771833438,0.051862956509892,0.092977590407107,0.087332654604127,0.190626569256609,-0.040972934168662,-0.057799582104511,0.874815100434686,-0.389043981127206,0.087300710807581,0.190651616954644,0.051925740751397,0.092884771833438,0.874815100434684,-0.389043981127207,-0.04097300746879,-0.057755460113135
40,-0.030153644999443,-0.031059368001076,0.890954672649566,-0.35669987615841,0.05472068036896,0.09481756734506,0.091884266411184,0.194663774285501,0.890954672649566,-0.35669987615841,-0.030347533417999,-0.030913953165735,0.091917530080291,0.194636901682456,0.05478614559612,0.094719552676966,0.05472068036896,0.09481756734506,0.09191753008029,0.194636901682456,-0.0437064363654,-0.058742554438462,0.868708459276948,-0.397886877850673,0.091884266411183,0.194663774285501,0.05478614559612,0.094719552676966,0.868708459276947,-0.397886877850673,-0.043706631962708,-0.05869636145545
41,-0.032189324532874,-0.031521978859953,0.885719615041309,-0.364630707185954,0.057660491531871,0.096603997989398,0.096588684187584,0.198599297103171,0.885719615041309,-0.364630707185954,-0.032391900584065,-0.03136783065645,0.096623261184368,0.198570512222662,0.057728603276521,0.096500545909304,0.057660491531871,0.096603997989398,0.096623261184367,0.198570512222662,-0.046520993913732,-0.0596278394482,0.862445711610576,-0.406636134772137,0.096588684187584,0.198599297103171,0.057728603276521,0.096500545909304,0.862445711610574,-0.406636134772138,-0.046521269874246,-0.059579461827393
42,-0.034290457695325,-0.031942889349975,0.88035498856267,-0.372485260689289,0.060682506786585,0.098334167138633,0.101413807103468,0.202454973947353,0.880354988562671,-0.372485260689289,-0.034501783985538,-0.031779610926726,0.101449687350968,0.202424187769104,0.060753219068298,0.098225032606124,0.060682506786585,0.098334167138633,0.101449687350967,0.202424187769103,-0.049416637318374,-0.060452432404164,0.856027161362727,-0.415288055218666,0.101413807103468,0.202454973947353,0.060753219068298,0.098225032606124,0.856027161362725,-0.415288055218666,-0.049416943914662,-0.060401754769264
43,-0.036457176618759,-0.032319617547423,0.874860880210962,-0.380260561633512,0.063786768505631,0.100005271341348,0.106359397878558,0.206227508916159,0.874860880210962,-0.380260561633512,-0.036677300501648,-0.032146804863877,0.106396567622231,0.206194630871284,0.063860023559626,0.099890205995324,0.063786768505631,0.100005271341348,0.10639656762223,0.206194630871284,-0.052393309434758,-0.061213235171054,0.849453205498681,-0.423838850738823,0.106359397878558,0.206227508916159,0.063860023559626,0.099890205995324,0.84945320549868,-0.423838850738823,-0.052393588975921,-0.061160140801906
44,-0.038689544023211,-0.032649607890232,0.869237456207462,-0.387953549119538,0.066973237911208,0.101614419387265,0.111425132443356,0.209913522147481,0.869237456207462,-0.387953549119538,-0.038918497127262,-0.032466850225103,0.111463574105978,0.209878460227243,0.067048965915151,0.101493171962083,0.066973237911208,0.101614419387264,0.111463574105977,0.209878460227244,-0.055450858212878,-0.06190705726701,0.842724341421794,-0.432284641788949,0.111425132443356,0.209913522147481,0.067048965915151,0.101493171962083,0.842724341421794,-0.432284641788949,-0.055451044887331,-0.061851428492788
45,-0.04098754759291,-0.032930231285219,0.863484968209595,-0.395561077833129,0.070241788156731,0.103158633155422,0.116610593189389,0.213509550654085,0.863484968209595,-0.395561077833129,-0.041225345357655,-0.032737111772327,0.116650285226827,0.213472211528413,0.070319906958002,0.103030949913234,0.070241788156731,0.103158633155422,0.116650285226827,0.213472211528413,-0.058589029267011,-0.062530617264973,0.83584117459388,-0.440621458861742,0.116610593189389,0.213509550654086,0.070319906958002,0.103030949913234,0.83584117459388,-0.440621458861742,-0.058589048998172,-0.062472335864422
46,-0.043351094113515,-0.033158785521091,0.857603759636055,-0.403079919754433,0.073592197233692,0.104634848843803,0.121915262023982,0.217012049538335,0.857603759636055,-0.403079919754433,-0.043597735335947,-0.032954881713458,0.121956178782329,0.216972338684283,0.073672612078845,0.104500474024997,0.073592197233692,0.104634848843803,0.121956178782329,0.216972338684284,-0.061807458273548,-0.06308054456961,0.828804426357005,-0.448845244079487,0.121915262023982,0.217012049538335,0.073672612078845,0.104500474024997,0.828804426357005,-0.448845244079487,-0.061807228588583,-0.063019492178521
47,-0.045780003382076,-0.033332496020325,0.851594272106686,-0.410506766154157,0.077024140715186,0.106039918605715,0.127338513243651,0.220417393613033,0.851594272106686,-0.410506766154157,-0.046035469774872,-0.033117380483106,0.127380624818226,0.220375215453409,0.07710674398345,0.105898594899094,0.077024140715186,0.106039918605715,0.127380624818226,0.220375215453409,-0.065105663203675,-0.063553381603855,0.821614941936565,-0.456951853275597,0.127338513243651,0.220417393613033,0.07710674398345,0.105898594899094,0.821614941936565,-0.456951853275597,-0.065105093115518,-0.063489440129988
48,-0.048274001904497,-0.033448516962267,0.845457051995043,-0.417838229903982,0.080537184350089,0.107370612619007,0.132879606242442,0.223721879455414,0.845457051995043,-0.417838229903982,-0.048538257667735,-0.033221757895046,0.132922878339197,0.223677137507736,0.080621855292877,0.107222081653104,0.080537184350089,0.107370612619007,0.132922878339198,0.223677137507736,-0.068483036401986,-0.063945586439501,0.814273698603965,-0.464937058589207,0.132879606242442,0.223721879455415,0.080621855292877,0.107222081653104,0.814273698603965,-0.464937058589207,-0.068482026304933,-0.063878638485184
49,-0.05083271639834,-0.033503932809028,0.839192757087668,-0.425070848129873,0.0841307765247,0.108623621614794,0.138537678074032,0.226921727921651,0.839192757087668,-0.425070848129873,-0.051105707806455,-0.03326509469798,0.138582071873945,0.226874324957635,0.084217381013181,0.108467624471469,0.0841307765247,0.108623621614794,0.138582071873946,0.226874324957636,-0.071938836526448,-0.064253535906457,0.80678181397517,-0.472796551598462,0.138537678074032,0.226921727921651,0.084217381013181,0.108467624471469,0.806781813975171,-0.472796551598462,-0.07193727810572,-0.064183465199101
50,-0.05345566712176,-0.03349576026499,0.832802163340216,-0.432201085237571,0.087804240611599,0.109795559892666,0.144311735889104,0.230013087149417,0.832802163340216,-0.432201085237571,-0.053737322127591,-0.033244404565319,0.144357207916156,0.229962925365165,0.087892630894475,0.109631837643934,0.087804240611599,0.109795559892666,0.144357207916157,0.229962925365165,-0.075472180369413,-0.064473529215128,0.799140554418951,-0.480525947018744,0.144311735889104,0.230013087149418,0.087892630894475,0.109631837643934,0.799140554418951,-0.480525947018744,-0.075469956525173,-0.064400221045863
51,-0.056142261052313,-0.033420950699843,0.826286171716632,-0.439225336339841,0.091556767228591,0.11088296884944,0.1502006492724,0.23299203607603,0.826286171716633,-0.439225336339841,-0.056432488910196,-0.033156636548862,0.15024715126578,0.232939017273046,0.091646781702308,0.110711263118263,0.091556767228591,0.11088296884944,0.15024715126578,0.232939017273046,-0.079082034583667,-0.064601792125962,0.791351343545907,-0.4881207869924,0.1502006492724,0.232992036076031,0.091646781702308,0.110711263118263,0.791351343545907,-0.4881207869924,-0.079079019370079,-0.064525133796614
52,-0.058891784942341,-0.033276393064093,0.819645815093701,-0.446139931114923,0.09538740643389,0.111882321048344,0.156203142506905,0.235854588499372,0.8196458150937,-0.446139931114923,-0.059190475852316,-0.032998678025198,0.156250621298126,0.235798614276561,0.095478869427564,0.111702374593907,0.09538740643389,0.111882321048344,0.156250621298127,0.235798614276561,-0.082767207341801,-0.064634481699527,0.783415770746236,-0.495576545996518,0.156203142506905,0.235854588499372,0.095478869427564,0.111702374593907,0.783415770746237,-0.495576545996518,-0.082763265921827,-0.064554362978086
53,-0.061703398280642,-0.033058917324895,0.812882265209292,-0.452941138125241,0.099295059887045,0.112790024854999,0.162317786795908,0.238596697708258,0.812882265209292,-0.452941138125241,-0.062010423055935,-0.032767358162605,0.162366184191548,0.238537669664988,0.099387781464472,0.112601582182809,0.099295059887045,0.112790024855,0.162366184191549,0.238537669664988,-0.086526339961527,-0.06456769165942,0.775335599740901,-0.502888636394913,0.162317786795908,0.238596697708259,0.099387781464472,0.112601582182809,0.775335599740902,-0.502888636394913,-0.086521328578248,-0.064484005244093
54,-0.064576126193179,-0.032765298448762,0.805996839628779,-0.459625169624596,0.103278473008665,0.113602429665775,0.168542992477008,0.241214261708048,0.805996839628779,-0.459625169624596,-0.064891335953275,-0.032459451934872,0.168592245147834,0.241152081658342,0.103372248789825,0.113405237662705,0.103278473008665,0.113602429665775,0.168592245147835,0.241152081658343,-0.090357898533914,-0.064397458398936,0.767112777107286,-0.510052414659703,0.168542992477009,0.241214261708048,0.103372248789825,0.113405237662705,0.767112777107287,-0.510052414659704,-0.090351664499261,-0.064310100390836
55,-0.06750885231869,-0.03239226095625,0.798991008700092,-0.466188186880957,0.107336227175588,0.114315831752927,0.174877001265692,0.243703129066047,0.798991008700092,-0.466188186880957,-0.067832078210394,-0.03207168470699,0.174927040642962,0.243637699263938,0.107430838180111,0.114109640347137,0.107336227175588,0.114315831752928,0.174927040642963,0.243637699263938,-0.094260165595889,-0.064119767660698,0.758749440736698,-0.517063188286664,0.174877001265692,0.243703129066047,0.107430838180111,0.114109640347137,0.758749440736699,-0.517063188286664,-0.094252547297765,-0.064028638045098
56,-0.070500311698265,-0.031936484071927,0.791866402464012,-0.472626306040451,0.111466731991831,0.114926480749387,0.181317878569691,0.24605910539972,0.791866402464012,-0.472626306040451,-0.070831364647266,-0.031600737415892,0.181368630749471,0.245990328775748,0.111561944506929,0.114711043594845,0.111466731991831,0.114926480749387,0.181368630749472,0.245990328775747,-0.098231231892733,-0.063730561916238,0.750247928177216,-0.523916223426863,0.181317878569691,0.24605910539972,0.111561944506929,0.114711043594845,0.750247928177217,-0.523916223426864,-0.098222058821582,-0.063635565052256
57,-0.0735490837211,-0.031394607490997,0.784624817482375,-0.478935604556276,0.115668217679392,0.115430586794128,0.187863505918995,0.248277960528711,0.784624817482375,-0.478935604556276,-0.073887754216686,-0.03104325236742,0.187914891575352,0.248205740937488,0.115763783154812,0.115205661979247,0.115668217679392,0.115430586794128,0.187914891575353,0.248205740937488,-0.102268988280654,-0.063225748469988,0.741610784811447,-0.530606753254966,0.187863505918995,0.248277960528711,0.115763783154812,0.115205661979247,0.741610784811449,-0.530606753254967,-0.102258081076622,-0.063126793588431
58,-0.076653585171939,-0.030763237781531,0.777268223543043,-0.485112128203981,0.119938727636729,0.115824328356677,0.194511573560088,0.250355436309282,0.777268223543043,-0.485112128203981,-0.076999643087563,-0.030395839668286,0.194563507868073,0.250279678788014,0.120034382609288,0.115589679136366,0.119938727636729,0.115824328356677,0.194563507868074,0.250279678788014,-0.106371117823842,-0.062601208309031,0.732840771814759,-0.537129987091927,0.194511573560088,0.250355436309283,0.120034382609288,0.115589679136366,0.73284077181476,-0.537129987091928,-0.106358288345715,-0.062498210018026
59,-0.079812063428896,-0.030038955438639,0.769798770196686,-0.491151898701878,0.12427611121646,0.116103860756494,0.201259573266647,0.252287255166903,0.769798770196687,-0.491151898701878,-0.080165257881409,-0.029655084309145,0.201311965836001,0.252207866204663,0.124371577266759,0.115859256306712,0.12427611121646,0.116103860756494,0.201311965836002,0.252207866204662,-0.110535088144616,-0.061852805716474,0.723940873835605,-0.543481120296599,0.201259573266647,0.252287255166902,0.124371577266759,0.115859256306712,0.723940873835606,-0.5434811202966,-0.110520139561801,-0.061745684514358
60,-0.083022589863531,-0.029218322603804,0.762218793076793,-0.497050921952235,0.128678016777482,0.116265325389652,0.20810479142256,0.254069129339396,0.762218793076793,-0.497050921952234,-0.08338264911398,-0.028817553911781,0.2081575462431,0.253986017156912,0.128773000521366,0.116010541583315,0.128678016777482,0.116265325389652,0.208157546243101,0.253986017156911,-0.114758144089402,-0.06097639866219,0.714914306335694,-0.549655344937081,0.20810479142256,0.254069129339395,0.128773000521366,0.116010541583315,0.714914306335695,-0.549655344937082,-0.11474087099823,-0.060865081457017
61,-0.08628305349821,-0.02829789145914,0.75453081995076,-0.502805196915342,0.133141885070235,0.11630485967146,0.215044302436604,0.255696770839207,0.75453081995076,-0.502805196915342,-0.086649684897107,-0.027879807149908,0.215097317836289,0.255609845678819,0.133236078187599,0.116039679874327,0.133141885070235,0.11630485967146,0.21509731783629,0.255609845678818,-0.119037300777162,-0.059967849980166,0.705764522523973,-0.555647861248263,0.215044302436605,0.255696770839207,0.133236078187599,0.116039679874326,0.705764522523974,-0.555647861248265,-0.119017489342842,-0.059852270615001
62,-0.089591154978669,-0.027274213302405,0.746737576446582,-0.508410725124549,0.137664943017211,0.116218607699343,0.222074962551458,0.257165902139007,0.746737576446582,-0.508410725124548,-0.089964044958734,-0.026838402849169,0.222128131168134,0.25707507656439,0.137758022320685,0.115942823584261,0.137664943017211,0.116218607699344,0.222128131168135,0.25707507656439,-0.123369337100601,-0.058823039336476,0.696495219814911,-0.561453889877216,0.222074962551458,0.257165902139007,0.137758022320685,0.115942823584261,0.696495219814912,-0.561453889877217,-0.123346765226147,-0.058703139119525
63,-0.09294440092259,-0.026143848304274,0.738841991396559,-0.513863520845862,0.142244197953923,0.116002731635478,0.229193404112805,0.258472267579981,0.738841991396559,-0.513863520845861,-0.093323215041947,-0.025689909767547,0.22924661288065,0.258377456785142,0.142335825499936,0.115716144013135,0.142244197953923,0.116002731635478,0.229246612880651,0.258377456785142,-0.127750789753857,-0.057537875986283,0.68711034573827,-0.56706868491251,0.229193404112805,0.258472267579981,0.142335825499936,0.115716144013135,0.687110345738271,-0.567068684912511,-0.127725227277309,-0.05741360422471
64,-0.096340098707469,-0.024903375944525,0.730847201736577,-0.519159621880799,0.146876432398361,0.11565342380333,0.236396030367083,0.25961164549676,0.730847201736577,-0.519159621880799,-0.096724481746277,-0.024430917052556,0.236449160518786,0.259512767623713,0.146966255643044,0.115355843467405,0.146876432398361,0.11565342380333,0.236449160518786,0.259512767623712,-0.132177947863354,-0.056108312311958,0.677614103224678,-0.57248754768758,0.236396030367084,0.25961164549676,0.146966255643044,0.115355843467405,0.677614103224679,-0.572487547687581,-0.132149156784601,-0.055979626848087
65,-0.099775351763363,-0.023549406118531,0.722756556897084,-0.524295101005744,0.151558199419452,0.115166919486364,0.243679010858846,0.260579861047043,0.722756556897084,-0.524295101005744,-0.100164927876838,-0.023058045366296,0.243731937944526,0.260476837511484,0.151645851421715,0.114858168070704,0.151558199419453,0.115166919486364,0.243731937944526,0.260476837511483,-0.136646848301101,-0.054530358127635,0.668010955188842,-0.57770584134154,0.243679010858847,0.260579861047044,0.151645851421715,0.114858168070704,0.668010955188843,-0.577705841341541,-0.136614583039565,-0.054397225876058
66,-0.103247055437954,-0.022078590899708,0.714573622619759,-0.529266078035208,0.156285818677007,0.114539510410813,0.251038277500675,0.261372799727531,0.714573622619759,-0.529266078035208,-0.103641428368679,-0.021567958663715,0.251090871424582,0.261265555551734,0.156370918351056,0.114219421256037,0.156285818677007,0.114539510410813,0.251090871424583,0.261265555551733,-0.141153271761738,-0.05280009572816,0.658305628330291,-0.582719006113719,0.251038277500675,0.261372799727531,0.156370918351056,0.114219421256037,0.658305628330291,-0.58271900611372,-0.141117279446113,-0.052662493212091
67,-0.106751893502839,-0.020487636937398,0.706302184132307,-0.534068732490093,0.161055373207172,0.11376755888753,0.258469521390041,0.261986421550887,0.706302184132308,-0.534068732490093,-0.107150646855146,-0.019957376603218,0.25852164646602,0.261874885702931,0.161137525626586,0.11343597791418,0.161055373207172,0.11376755888753,0.25852164646602,0.261874885702931,-0.145692739686028,-0.050913695652512,0.648503116070188,-0.587522575340442,0.258469521390041,0.261986421550887,0.161137525626586,0.11343597791418,0.648503116070189,-0.587522575340444,-0.14565276047721,-0.050771609537555
68,-0.110286335370849,-0.018773318463041,0.697946248612725,-0.538699316845333,0.165862707028273,0.112847512580621,0.265968190448377,0.262416775851091,0.697946248612725,-0.538699316845333,-0.11068903294996,-0.018223087562177,0.266019705475058,0.262300881589432,0.165941503783608,0.11250429916574,0.165862707028274,0.112847512580622,0.266019705475058,0.262300881589431,-0.150260512114287,-0.048867433123461,0.638608680542113,-0.592112192114383,0.265968190448377,0.26241677585109,0.165941503783608,0.11250429916574,0.638608680542114,-0.592112192114384,-0.150216279562514,-0.048720860746784
69,-0.113846634094581,-0.016932490870526,0.689510046873937,-0.543154170324179,0.170703423642179,0.111775919862816,0.273529487957761,0.262660016676766,0.689510046873937,-0.543154170324179,-0.11425282031303,-0.01636196222287,0.273580246314427,0.262539701899037,0.170778443253891,0.111420947716579,0.17070342364218,0.111775919862816,0.273580246314427,0.262539701899037,-0.154851586553154,-0.046657705116425,0.628627853554796,-0.596483626558178,0.273529487957761,0.262660016676766,0.170778443253891,0.111420947716579,0.628627853554796,-0.596483626558179,-0.154802827990262,-0.046506655009158
70,-0.117428825216015,-0.014962104829266,0.680998034199942,-0.547429733198982,0.175572885505765,0.11054944570943,0.281148372070086,0.262712418723927,0.680998034199942,-0.547429733198982,-0.117838025569662,-0.014370967687088,0.281198221834076,0.262587626318784,0.175643693894041,0.110182603748214,0.175572885505766,0.11054944570943,0.281198221834076,0.262587626318783,-0.15946069793821,-0.044281048001365,0.618566436445798,-0.600632793654987,0.281148372070086,0.262712418723927,0.175643693894041,0.110182603748214,0.618566436445799,-0.600632793654989,-0.159407134905778,-0.044125540401877
71,-0.121028726536021,-0.012859220880899,0.672414890265564,-0.551522561550604,0.180466214545721,0.109164888074386,0.288819556362125,0.262570393751191,0.672414890265564,-0.551522561550604,-0.121440448151763,-0.012247182069988,0.288868340448606,0.262441071951862,0.18053236555856,0.108786081286424,0.180466214545721,0.109164888074386,0.288868340448607,0.262441071951861,-0.164082319773129,-0.041734155692114,0.608430498747027,-0.604555771569365,0.288819556362125,0.262570393751191,0.18053236555856,0.108786081286424,0.608430498747027,-0.604555771569366,-0.164023668487114,-0.041574223047667
72,-0.124641938870757,-0.010621024462716,0.6637655180737,-0.55542934243066,0.185378293787669,0.10761919468314,0.296537511507631,0.262230507411841,0.6637655180737,-0.55542934243066,-0.125055671127759,-0.00998780951596,0.296585067832479,0.262096610149964,0.185439329788317,0.107228344982691,0.18537829378767,0.10761919468314,0.296585067832479,0.262096610149964,-0.168710666523154,-0.039013898227909,0.598226375585907,-0.608248820382326,0.29653751150763,0.262230507411841,0.185439329788317,0.107228344982691,0.598226375585907,-0.608248820382327,-0.168646638375452,-0.038849585682031
73,-0.128263847859265,-0.008244841292879,0.655055041846605,-0.559146909362771,0.190303770167361,0.105909480168624,0.304296468134305,0.261689496428383,0.655055041846605,-0.559146909362771,-0.128679063085227,-0.007590195571293,0.304342629800746,0.261550983686606,0.190359222681883,0.105506527234373,0.190303770167362,0.105909480168624,0.304342629800746,0.261550983686605,-0.173339697336752,-0.036117340702146,0.58796066375005,-0.611708401154884,0.304296468134305,0.261689496428383,0.190359222681883,0.105506527234373,0.58796066375005,-0.611708401154885,-0.173269999433899,-0.035948706564945
74,-0.131889626882945,-0.005728153044495,0.64628880381135,-0.562672258110894,0.195237058587458,0.104033043467548,0.312090420929173,0.260944286026474,0.64628880381135,-0.562672258110894,-0.132305781126576,-0.005051842840402,0.31213501643875,0.260801124188167,0.195286449012953,0.103617945560774,0.195237058587458,0.104033043467549,0.31213501643875,0.260801124188166,-0.177963121164209,-0.033041762443673,0.577640216348413,-0.614931195224758,0.312090420929173,0.260944286026474,0.195286449012953,0.103617945560774,0.577640216348413,-0.614931195224759,-0.177887456903233,-0.032868878642179
75,-0.135514241153029,-0.003068613227597,0.637472359824114,-0.56600256263479,0.200172347278112,0.101987385385755,0.319913134050536,0.259992007536406,0.637472359824114,-0.56600256263479,-0.135930775033524,-0.002370426844416,0.319955987538849,0.259844169730781,0.200215187651698,0.101560120143626,0.200172347278112,0.101987385385755,0.319955987538849,0.25984416973078,-0.182574403335615,-0.029784676346365,0.567272136008279,-0.617914123631549,0.319913134050536,0.259992007536406,0.200215187651698,0.101560120143626,0.567272136008279,-0.61791412363155,-0.182492473016804,-0.029607628851889
